id,kingdom,phylum,class,order,family,genus,scientific_name,taxonomic_authority,infra_rank,infra_name,category,common_name
36684,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MELASTOMATACEAE,MICONIA,MICONIA ABBREVIATA,MARKGR.,NULL,NULL,LR/NT,NULL
36686,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MELASTOMATACEAE,MICONIA,MICONIA ALIGERA,WURDACK,NULL,NULL,VU,NULL
36687,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MELASTOMATACEAE,MICONIA,MICONIA ALPINA,COGN.,NULL,NULL,VU,NULL
36689,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MELASTOMATACEAE,MICONIA,MICONIA AYACUCHENSIS,WURDACK,NULL,NULL,VU,NULL
36690,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MELASTOMATACEAE,MICONIA,MICONIA BAILLONIANA,J.F.MACBR.,NULL,NULL,LR/NT,NULL
36692,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MELASTOMATACEAE,MICONIA,MICONIA BREVISTYLIS,COGN.,NULL,NULL,VU,NULL
36693,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MELASTOMATACEAE,MICONIA,MICONIA CALOPHYLLA,(D. DON) TRIANA,NULL,NULL,VU,NULL
36695,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MELASTOMATACEAE,MICONIA,MICONIA DECURRENS,COGN.,NULL,NULL,LC,NULL
36696,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MELASTOMATACEAE,MICONIA,MICONIA DEMISSIFOLIA,WURDACK,NULL,NULL,VU,NULL
36698,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MELASTOMATACEAE,MICONIA,MICONIA EMENDATA,WURDACK,NULL,NULL,LC,NULL
36700,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MELASTOMATACEAE,MICONIA,MICONIA FLOCCOSA,COGN.,NULL,NULL,VU,NULL
36701,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MELASTOMATACEAE,MICONIA,MICONIA GRIFFISII,J.F.MACBR.,NULL,NULL,VU,NULL
36707,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MELASTOMATACEAE,MICONIA,MICONIA LACHNOCLADA,WURDACK,NULL,NULL,VU,NULL
36709,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MELASTOMATACEAE,MICONIA,MICONIA MONZONIENSIS SUBSP. CUZCOENSIS,WURDACK,SUBSP.,CUZCOENSIS,VU,NULL
36714,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MELASTOMATACEAE,MICONIA,MICONIA SETULOSA,COGN.,NULL,NULL,VU,NULL
36715,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MELASTOMATACEAE,MICONIA,MICONIA THAMINANTHA SUBSP. THAMINANTHA,NULL,SUBSP.,THAMINANTHA,VU,NULL
36716,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MELASTOMATACEAE,MICONIA,MICONIA TOMENTOSA,(RICH.) D.DON,NULL,NULL,LR/LC,NULL
36718,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,MIMOSA,MIMOSA NOTHACACIA,BARNEBY,NULL,NULL,VU,NULL
36723,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,MYRCIA,MYRCIA ALBOBRUNNEA,MCVAUGH,NULL,NULL,DD,NULL
36725,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,MYRCIA,MYRCIA CRASSIMARGINATA,MCVAUGH,NULL,NULL,LC,NULL
36726,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,MYRCIA,MYRCIA MADIDA,MCVAUGH,NULL,NULL,LC,NULL
36727,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,MYRCIA,MYRCIA OBUMBRANS,(O.BERG) MCVAUGH,NULL,NULL,LC,NULL
36728,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,MYRCIA,MYRCIA PENTAGONA,MCVAUGH,NULL,NULL,LC,NULL
36729,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,MYRCIA,MYRCIA SPLENDENS VAR. CHRYSOCOMA,MCVAUGH,VAR.,CHRYSOCOMA,VU,NULL
36732,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,MYRCIANTHES,MYRCIANTHES OREOPHILA,(DIELS) MCVAUGH,NULL,NULL,VU,NULL
36735,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,PRIMULACEAE,MYRSINE,MYRSINE BULLATA,PIPOLY,NULL,NULL,VU,NULL
36736,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,PRIMULACEAE,MYRSINE,MYRSINE DIAZII,PIPOLY,NULL,NULL,VU,NULL
36737,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,PRIMULACEAE,MYRSINE,MYRSINE PEARCEI,(MEZ) PIPOLY,NULL,NULL,VU,NULL
36738,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,PRIMULACEAE,MYRSINE,MYRSINE REYNELII,PIPOLY,NULL,NULL,VU,NULL
36739,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,PRIMULACEAE,MYRSINE,MYRSINE RIVULARIS,(MEZ) PIPOLY,NULL,NULL,VU,NULL
36749,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,APIALES,ARALIACEAE,OREOPANAX,OREOPANAX CANDAMOANUS,HARMS,NULL,NULL,VU,NULL
36750,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,APIALES,ARALIACEAE,OREOPANAX,OREOPANAX CISSOIDES,HARMS,NULL,NULL,VU,NULL
36751,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,APIALES,ARALIACEAE,OREOPANAX,OREOPANAX ISCHNOLOBUS,HARMS,NULL,NULL,VU,NULL
36752,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,APIALES,ARALIACEAE,OREOPANAX,OREOPANAX JELSKII,SZYSZYL.,NULL,NULL,VU,NULL
36753,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,APIALES,ARALIACEAE,OREOPANAX,OREOPANAX KLUGII,HARMS,NULL,NULL,DD,NULL
36754,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,APIALES,ARALIACEAE,OREOPANAX,OREOPANAX RAIMONDII,HARMS,NULL,NULL,VU,MAQUI MAQUI
36755,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,APIALES,ARALIACEAE,OREOPANAX,OREOPANAX STENOPHYLLUS,HARMS,NULL,NULL,VU,NULL
36756,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,APIALES,ARALIACEAE,OREOPANAX,OREOPANAX WILLIAMSII,HARMS,NULL,NULL,EN,SACHA-UVILLA
36760,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,RUBIACEAE,PALICOUREA,PALICOUREA CONSOBRINA,STANDL.,NULL,NULL,VU,NULL
36761,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,RUBIACEAE,PALICOUREA,PALICOUREA HERRERAE,STANDL.,NULL,NULL,VU,NULL
36763,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,RUBIACEAE,PALICOUREA,PALICOUREA LATIFOLIA,K.KRAUSE,NULL,NULL,VU,NULL
36765,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,STYRACACEAE,PAMPHILIA,PAMPHILIA VILCABAMBAE,D. R. SIMPSON,NULL,NULL,VU,NULL
36766,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,ASTERACEAE,PAPPOBOLUS,PAPPOBOLUS SANCHEZII,PANERO,NULL,NULL,VU,NULL
36767,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,PARAMACHAERIUM,PARAMACHAERIUM SCHUNKEI,RUDD,NULL,NULL,VU,NULL
36770,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,RUBIACEAE,PENTAGONIA,PENTAGONIA RUBIFLORA,D. R. SIMPSON,NULL,NULL,DD,NULL
36772,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CELASTRALES,CELASTRACEAE,PERITASSA,PERITASSA KILLIPII,A.C.SM.,NULL,NULL,VU,NULL
36773,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,LAURALES,LAURACEAE,PERSEA,PERSEA RAIMONDII,O. SCHMIDT,NULL,NULL,VU,NULL
36774,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,LAURALES,LAURACEAE,PERSEA,PERSEA RUIZII,J.F.MACBR.,NULL,NULL,LC,NULL
36775,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,LAURALES,LAURACEAE,PERSEA,PERSEA STRICTA,MEZ,NULL,NULL,DD,NULL
36778,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,PICRAMNIALES,PICRAMNIACEAE,PICRAMNIA,PICRAMNIA BULLATA,W. THOMAS,NULL,NULL,VU,NULL
36788,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,PIPTADENIA,PIPTADENIA WEBERBAUERI,HARMS,NULL,NULL,VU,NULL
36791,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,PLATYMISCIUM,PLATYMISCIUM GRACILE,BENTH.,NULL,NULL,VU,NULL
36792,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,LAURALES,LAURACEAE,PLEUROTHYRIUM,PLEUROTHYRIUM MAXIMUM,O. SCHMIDT,NULL,NULL,VU,NULL
36797,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,LAMIALES,LAMIACEAE,AEGIPHILA,AEGIPHILA CORDIFOLIA,(RUIZ LOPEZ AND PAVON) MOLDENKE,NULL,NULL,LR/LC,NULL
36798,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,LAMIALES,LAMIACEAE,AEGIPHILA,AEGIPHILA CUNEATA VAR. HIRSUTISSIMA,MOLDENKE,VAR.,HIRSUTISSIMA,VU,NULL
36799,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,LAMIALES,LAMIACEAE,AEGIPHILA,AEGIPHILA SORDIDA,MOLDENKE,NULL,NULL,LR/LC,NULL
36800,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,ASTERACEAE,AEQUATORIUM,AEQUATORIUM RIMACHIANUM,(CUATREC.) H. ROB AND CUATREC.,NULL,NULL,VU,NULL
36801,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,ASTERACEAE,AGERATINA,AGERATINA MACBRIDEI,(B.L.ROB.) R.M.KING AND H.ROB.,NULL,NULL,LR/LC,NULL
36803,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,EUPHORBIACEAE,ALCHORNEA,ALCHORNEA ACUTIFOLIA,MÜLL.ARG.,NULL,NULL,LC,NULL
36808,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MAGNOLIALES,ANNONACEAE,ANNONA,ANNONA ASPLUNDIANA,R.E.FR.,NULL,NULL,VU,NULL
36809,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MAGNOLIALES,ANNONACEAE,ANNONA,ANNONA DEMINUTA,R.E.FR.,NULL,NULL,LC,NULL
36810,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MAGNOLIALES,ANNONACEAE,ANNONA,ANNONA DOLICHOPHYLLA,R.E.FR.,NULL,NULL,LC,NULL
36812,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,PRIMULACEAE,ARDISIA,ARDISIA MARTINENSIS,LUNDELL,NULL,NULL,VU,NULL
36813,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,PRIMULACEAE,ARDISIA,ARDISIA NIGROVIRENS,J. F. MACBR.,NULL,NULL,LR/NT,NULL
36814,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,ASTERACEAE,ARISTEGUIETIA,ARISTEGUIETIA DISCOLOR,R.M.KING AND H.ROB.,NULL,NULL,LR/NT,NULL
36815,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MELASTOMATACEAE,AXINAEA,AXINAEA NITIDA,COGN.,NULL,NULL,LR/NT,NULL
36816,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,BAUHINIA,BAUHINIA AUGUSTI,HARMS,NULL,NULL,VU,NULL
36817,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,RANUNCULALES,BERBERIDACEAE,BERBERIS,BERBERIS BEAUVERDIANA,C.K.SCHNEID.,NULL,NULL,LR/NT,ESTRELLA
36818,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,RANUNCULALES,BERBERIDACEAE,BERBERIS,BERBERIS DRYANDRIPHYLLA,DIELS,NULL,NULL,VU,NULL
36819,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,OXALIDALES,BRUNELLIACEAE,BRUNELLIA,BRUNELLIA INERMIS VAR. INERMIS,NULL,VAR.,INERMIS,LR/NT,NULL
36820,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,OXALIDALES,BRUNELLIACEAE,BRUNELLIA,BRUNELLIA GRANDIFLORA SUBSP. GRANDIFLORA,NULL,SUBSP.,GRANDIFLORA,LR/NT,NULL
36823,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,CALLIANDRA,CALLIANDRA DECRESCENS,KILLIP AND J. F. MACBR.,NULL,NULL,VU,NULL
36824,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,CALLIANDRA,CALLIANDRA TUMBEZIANA,J.F.MACBR.,NULL,NULL,VU,NULL
36825,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,CALYCORECTES,CALYCORECTES WURDACKII,MCVAUGH,NULL,NULL,VU,NULL
36826,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,MYRCIA,MYRCIA BREVISPICATA,(MCVAUGH) K.CAMPBELL AND E.LUCAS,NULL,NULL,LC,NULL
36827,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,MYRCIA,MYRCIA CREBRA,(MCVAUGH) A.R.LOURENÇO AND E.LUCAS,NULL,NULL,LC,NULL
36828,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,MYRCIA,MYRCIA DENSIFLORA,(POEPP. EX O.BERG) A.R.LOURENÇO AND E.LUCAS,NULL,NULL,LC,NULL
36829,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,MYRCIA,MYRCIA SESSILIS,(MCVAUGH) A.R.LOURENÇO AND PARRA-OS.,NULL,NULL,EN,NULL
36830,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,MYRCIA,MYRCIA SIMULATA,(MCVAUGH) A.R.LOURENÇO AND PARRA-OS.,NULL,NULL,LC,NULL
36831,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,CAMPOMANESIA,CAMPOMANESIA SPECIOSA,(DIELS) MCVAUGH,NULL,NULL,LR/NT,NULL
36833,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,BRASSICALES,CAPPARACEAE,CAPPARIS,CAPPARIS SPRUCEI,EICHLER,NULL,NULL,VU,NULL
36834,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,CALOPHYLLACEAE,CARAIPA,CARAIPA JARAMILLOI,R.VÁSQUEZ,NULL,NULL,LR/NT,NULL
36835,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,CALOPHYLLACEAE,CARAIPA,CARAIPA UTILIS,R.VÁSQUEZ,NULL,NULL,VU,NULL
36836,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,BRASSICALES,CARICACEAE,VASCONCELLEA,VASCONCELLEA WEBERBAUERI,(HARMS) V.M.BADILLO,NULL,NULL,DD,MAUSCHA
36838,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,URTICACEAE,CECROPIA,CECROPIA MULTIFLORA,SNETHLAGE,NULL,NULL,LR/NT,NULL
36840,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,URTICACEAE,CECROPIA,CECROPIA UTCUBAMBANA,CUATREC.,NULL,NULL,VU,NULL
36842,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MELASTOMATACEAE,CENTRONIA,CENTRONIA LAURIFOLIA,D. DON,NULL,NULL,VU,NULL
36843,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MELASTOMATACEAE,CENTRONIA,CENTRONIA PERUVIANA,J. F. MACBR.,NULL,NULL,VU,NULL
36845,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,LAURALES,LAURACEAE,PHOEBE,PHOEBE MATHEWSII,(MEISN.) MEZ,NULL,NULL,CR,NULL
36847,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,LAMIALES,VERBENACEAE,CITHAREXYLUM,CITHAREXYLUM QUERCIFOLIUM,HAYEK,NULL,NULL,VU,NULL
36848,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,LAMIALES,VERBENACEAE,CITHAREXYLUM,CITHAREXYLUM SUBEROSUM,LOES. EX MOLDENKE,NULL,NULL,VU,NULL
36850,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,PRIMULACEAE,CLAVIJA,CLAVIJA JELSKII,SZYSZYLOWICZ,NULL,NULL,VU,NULL
36851,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,PRIMULACEAE,CLAVIJA,CLAVIJA LONGIFOLIA,RUIZ AND PAV.,NULL,NULL,LR/NT,NULL
36853,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,CLETHRACEAE,CLETHRA,CLETHRA OBOVATA,(RUIZ AND PAV.) G.DON,NULL,NULL,LC,NULL
36855,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,CLITORIA,CLITORIA MOYOBAMBENSIS,FANTZ,NULL,NULL,VU,NULL
36856,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,CLITORIA,CLITORIA WOYTKOWSKII,FANTZ,NULL,NULL,VU,NULL
36857,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,CLUSIACEAE,CLUSIA,CLUSIA CARINATA,ENGL.,NULL,NULL,VU,NULL
36858,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,CLUSIACEAE,CLUSIA,CLUSIA LORETENSIS,ENGL.,NULL,NULL,LC,NULL
36859,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,CLUSIACEAE,CLUSIA,CLUSIA PSEUDOMANGLE,PLANCH. AND TRIANA,NULL,NULL,LC,NULL
36860,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,CLUSIACEAE,CLUSIA,CLUSIA TARMENSIS,ENGL.,NULL,NULL,VU,NULL
36862,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,RUBIACEAE,CONDAMINEA,CONDAMINEA GLABRATA,DC.,NULL,NULL,VU,NULL
36864,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,RUBIACEAE,CONDAMINEA,CONDAMINEA MICROCARPA,(RUIZ AND PAV.) DC.,NULL,NULL,VU,NULL
36865,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,BORAGINALES,CORDIACEAE,CORDIA,CORDIA CICATRICOSA,L.O.WILLIAMS,NULL,NULL,VU,NULL
36867,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,RUBIACEAE,COUSSAREA,COUSSAREA KLUGII,STEYERM.,NULL,NULL,DD,NULL
36871,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MAGNOLIALES,ANNONACEAE,CREMASTOSPERMA,CREMASTOSPERMA LONGICUSPE,R.E.FR.,NULL,NULL,VU,NULL
36872,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MAGNOLIALES,ANNONACEAE,CREMASTOSPERMA,CREMASTOSPERMA MEGALOPHYLLUM,R.E.FR.,NULL,NULL,LC,ANCHU PANGA CARA CASPI
36873,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MAGNOLIALES,ANNONACEAE,CREMASTOSPERMA,CREMASTOSPERMA PERUVIANUM,R.E.FR.,NULL,NULL,VU,ACHUANA
36875,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,EUPHORBIACEAE,CROTON,CROTON CUNEATUS,KLOTZSCH,NULL,NULL,LC,NULL
36883,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,DALBERGIA,DALBERGIA SIMPSONII,RUDD,NULL,NULL,VU,NULL
36884,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,THYMELAEACEAE,DAPHNOPSIS,DAPHNOPSIS PAVONII,MEISN.,NULL,NULL,VU,NULL
36886,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,APIALES,ARALIACEAE,DENDROPANAX,DENDROPANAX MARGINIFERUS,(HARMS) HARMS,NULL,NULL,VU,NULL
36887,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,APIALES,ARALIACEAE,DENDROPANAX,DENDROPANAX WILLIAMSII,(HARMS) HARMS,NULL,NULL,LC,NULL
36888,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MAGNOLIALES,ANNONACEAE,DICLINANONA,DICLINANONA TESSMANNII,DIELS,NULL,NULL,LC,ANONILLA
36889,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,EBENACEAE,DIOSPYROS,DIOSPYROS ARTANTHIFOLIA,MART. EX MIQ.,NULL,NULL,LC,NULL
36890,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,EBENACEAE,DIOSPYROS,DIOSPYROS TESSMANNII,MILDBR.,NULL,NULL,LC,NULL
36891,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,DIPLOTROPIS,DIPLOTROPIS PERUVIANA,J. F. MACBR.,NULL,NULL,LC,NULL
36892,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,DIPTERYX,DIPTERYX CHARAPILLA,(J.F.MACBR.) DUCKE,NULL,NULL,VU,NULL
36893,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,EUPHORBIACEAE,DITAXIS,DITAXIS DIOICA,KUNTH,NULL,NULL,LC,NULL
36894,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MAGNOLIALES,ANNONACEAE,DUGUETIA,DUGUETIA PERUVIANA,(R.E.FR.) J.F.MACBR.,NULL,NULL,EN,CHIRIMOLLO
36896,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,LAMIALES,VERBENACEAE,DURANTA,DURANTA ARMATA,MOLDENKE,NULL,NULL,LR/NT,NULL
36897,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,DUSSIA,DUSSIA FOXII,RUDD,NULL,NULL,VU,NULL
36900,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,ERIOTHECA,ERIOTHECA PERUVIANA,A.ROBYNS,NULL,NULL,VU,NULL
36901,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,ERYTHROXYLACEAE,ERYTHROXYLUM,ERYTHROXYLUM PACIFICUM,D.R.SIMPSON,NULL,NULL,VU,NULL
36904,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,EUGENIA,EUGENIA DISCORS,MCVAUGH,NULL,NULL,VU,NULL
36905,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,EUGENIA,EUGENIA HEXOVULATA,MCVAUGH,NULL,NULL,VU,NULL
36906,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,EUGENIA,EUGENIA LONGICUSPIS,MCVAUGH,NULL,NULL,VU,NULL
36907,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,EUGENIA,EUGENIA MICRANTHOIDES,MCVAUGH,NULL,NULL,VU,NULL
36909,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,EUGENIA,EUGENIA SCHUNKEI,MCVAUGH,NULL,NULL,VU,NULL
36912,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,EUPHORBIACEAE,EUPHORBIA,EUPHORBIA APURIMACENSIS,CROIZAT,NULL,NULL,VU,NULL
36914,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,PROTEALES,PROTEACEAE,EUPLASSA,EUPLASSA ISERNII,CUATREC.,NULL,NULL,DD,NULL
36917,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,RUBIACEAE,FARAMEA,FARAMEA EXEMPLARIS,STANDL.,NULL,NULL,VU,NULL
36919,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MELASTOMATACEAE,GRAFFENRIEDA,GRAFFENRIEDA INTERMEDIA,TRIANA,NULL,NULL,LC,NULL
36920,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MELASTOMATACEAE,GRAFFENRIEDA,GRAFFENRIEDA ROBUSTA,(COGN.) L.O.WILLIAMS,NULL,NULL,DD,NULL
36921,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MELASTOMATACEAE,GRAFFENRIEDA,GRAFFENRIEDA TRICHANTHERA,GLEASON,NULL,NULL,VU,NULL
36925,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MAGNOLIALES,ANNONACEAE,GUATTERIA,GUATTERIA SANCTAE-CRUCIS,MAAS AND WESTRA,NULL,NULL,VU,CARAHUASCA
